"Date","Region","Hospitalised","In ICU","Home Isolation","Healed","Dead","Tests","People Tested","ICU Entries","Swab Test Positive","Antigenic Test Positive","Swab Tests","Antigenic Tests"
2020-09-20,"Sardegna",5,0,65,2,0,1276,1080,NA,72,NA,1276,NA
2020-09-20,"Sicilia",3,0,81,32,0,3120,2323,NA,116,NA,3120,NA
2020-09-20,"Toscana",-2,2,129,18,0,8036,5365,NA,147,NA,8036,NA
2020-09-20,"Umbria",2,0,12,10,0,1300,680,NA,24,NA,1300,NA
2020-09-20,"Valle d'Aosta",-2,0,5,0,0,176,100,NA,3,NA,176,NA
2020-09-20,"Veneto",-1,0,49,121,4,10952,3989,NA,173,NA,10952,NA
2020-09-21,"Abruzzo",10,0,50,11,1,3976,2438,NA,72,NA,3976,NA
2020-09-21,"Basilicata",1,0,-4,4,0,82,82,NA,1,NA,82,NA
2020-09-21,"Calabria",0,0,7,5,0,920,920,NA,12,NA,920,NA
2020-09-21,"Campania",1,-1,222,20,1,3405,5241,NA,243,NA,3405,NA
2020-09-21,"Emilia Romagna",-2,4,87,26,1,5024,2109,NA,116,NA,5024,NA
2020-09-21,"Friuli V.G.",1,1,8,3,0,886,451,NA,13,NA,886,NA
2020-09-21,"Lazio",44,4,103,42,5,8286,7446,NA,198,NA,8286,NA
2020-09-21,"Liguria",9,0,55,0,0,1353,690,NA,64,NA,1353,NA
2020-09-21,"Lombardia",19,-2,52,20,1,9963,6695,NA,90,NA,9963,NA
2020-09-21,"Marche",3,0,5,9,0,550,420,NA,17,NA,550,NA
2020-09-21,"Molise",1,0,27,3,0,257,246,NA,31,NA,257,NA
2020-09-21,"Bolzano",1,-1,18,2,0,1126,564,NA,20,NA,1126,NA
2020-09-21,"Trento",0,0,1,1,0,118,69,NA,2,NA,118,NA
2020-09-21,"Piemonte",1,0,31,24,1,2387,2654,NA,57,NA,2387,NA
2020-09-21,"Puglia",2,0,59,19,1,1895,1537,NA,81,NA,1895,NA
2020-09-21,"Sardegna",2,2,45,13,2,1082,829,NA,64,NA,1082,NA
2020-09-21,"Sicilia",9,1,22,40,3,3102,1936,NA,75,NA,3102,NA
2020-09-21,"Toscana",8,0,54,22,0,4138,3169,NA,84,NA,4138,NA
2020-09-21,"Umbria",-4,0,-13,21,1,593,339,NA,5,NA,593,NA
2020-09-21,"Valle d'Aosta",-1,0,-2,5,0,124,70,NA,2,NA,124,NA
2020-09-21,"Veneto",5,2,34,62,0,6595,1988,NA,103,NA,6595,NA
2020-09-22,"Abruzzo",-4,0,7,15,0,1122,695,NA,18,NA,1122,NA
2020-09-22,"Basilicata",3,0,11,0,0,577,577,NA,14,NA,577,NA
2020-09-22,"Calabria",-1,0,23,2,0,1531,1531,NA,24,NA,1531,NA
2020-09-22,"Campania",15,2,41,98,0,4310,735,NA,156,NA,4310,NA
2020-09-22,"Emilia Romagna",18,-1,-2,39,1,9791,3984,NA,55,NA,9791,NA
2020-09-22,"Friuli V.G.",1,0,6,7,0,2296,805,NA,14,NA,2296,NA
2020-09-22,"Lazio",16,4,170,44,4,9022,7213,NA,238,NA,9022,NA
2020-09-22,"Liguria",3,2,0,99,1,2642,1494,NA,105,NA,2642,NA
2020-09-22,"Lombardia",11,-2,-58,229,2,14808,11821,NA,182,NA,14808,NA
2020-09-22,"Marche",0,1,9,8,0,1061,686,NA,18,NA,1061,NA
2020-09-22,"Molise",0,0,-1,3,0,202,193,NA,2,NA,202,NA
2020-09-22,"Bolzano",4,0,4,0,0,1005,431,NA,8,NA,1005,NA
2020-09-22,"Trento",0,0,-10,35,0,999,585,NA,25,NA,999,NA
2020-09-22,"Piemonte",21,0,14,48,1,5963,927,NA,84,NA,5963,NA
2020-09-22,"Puglia",3,-1,-1,65,1,4516,2681,NA,67,NA,4516,NA
2020-09-22,"Sardegna",-2,1,10,44,0,2183,1843,NA,53,NA,2183,NA
2020-09-22,"Sicilia",21,1,20,65,1,7008,4303,NA,108,NA,7008,NA
2020-09-22,"Toscana",4,-2,38,34,0,5632,3568,NA,74,NA,5632,NA
2020-09-22,"Umbria",3,0,-2,25,0,2443,1374,NA,26,NA,2443,NA
2020-09-22,"Valle d'Aosta",1,0,0,0,0,157,110,NA,1,NA,157,NA
2020-09-22,"Veneto",12,2,-5,107,3,10035,3789,NA,119,NA,10035,NA
2020-09-23,"Abruzzo",1,-1,18,2,2,1848,1198,NA,22,NA,1848,NA
2020-09-23,"Basilicata",2,0,13,2,0,577,567,NA,17,NA,577,NA
2020-09-23,"Calabria",-2,0,17,4,0,1893,1893,NA,19,NA,1893,NA
2020-09-23,"Campania",-4,-1,117,136,0,3901,4323,NA,248,NA,3901,NA
2020-09-23,"Emilia Romagna",2,-2,-20,120,1,10061,5350,NA,101,NA,10061,NA
2020-09-23,"Friuli V.G.",-5,1,11,50,0,4770,1592,NA,57,NA,4770,NA
2020-09-23,"Lazio",39,1,114,38,3,9112,8415,NA,195,NA,9112,NA
2020-09-23,"Liguria",1,1,61,43,2,3766,1938,NA,108,NA,3766,NA
2020-09-23,"Lombardia",14,-1,64,119,0,22805,13961,NA,196,NA,22805,NA
2020-09-23,"Marche",0,1,25,6,0,1497,829,NA,32,NA,1497,NA
2020-09-23,"Molise",-2,0,3,2,0,516,513,NA,3,NA,516,NA
2020-09-23,"Bolzano",0,0,28,9,0,1426,663,NA,37,NA,1426,NA
2020-09-23,"Trento",0,0,12,10,0,2227,748,NA,22,NA,2227,NA
2020-09-23,"Piemonte",-1,1,25,69,1,5620,2656,NA,95,NA,5620,NA
2020-09-23,"Puglia",0,0,32,55,2,4014,2859,NA,89,NA,4014,NA
2020-09-23,"Sardegna",4,0,18,25,2,2169,1886,NA,49,NA,2169,NA
2020-09-23,"Sicilia",6,1,15,64,3,6039,3976,NA,89,NA,6039,NA
2020-09-23,"Toscana",-1,3,-6,93,1,7502,4699,NA,90,NA,7502,NA
2020-09-23,"Umbria",2,-1,-2,19,1,1881,994,NA,19,NA,1881,NA
2020-09-23,"Valle d'Aosta",0,0,9,-7,0,105,61,NA,2,NA,105,NA
2020-09-23,"Veneto",-2,2,12,136,2,11967,4642,NA,150,NA,11967,NA
2020-09-24,"Abruzzo",-5,0,15,7,0,1875,1077,NA,17,NA,1875,NA
2020-09-24,"Basilicata",1,0,3,5,0,746,746,NA,9,NA,746,NA
2020-09-24,"Calabria",2,0,-7,14,0,1842,1842,NA,9,NA,1842,NA
2020-09-24,"Campania",15,3,72,105,0,7027,5012,NA,195,NA,7027,NA
2020-09-24,"Emilia Romagna",5,0,9,84,1,11096,6414,NA,99,NA,11096,NA
2020-09-24,"Friuli V.G.",5,0,-8,31,0,3034,1151,NA,28,NA,3034,NA
2020-09-24,"Lazio",23,3,137,67,0,9951,8252,NA,230,NA,9951,NA
2020-09-24,"Liguria",4,0,57,39,2,2991,1594,NA,102,NA,2991,NA
2020-09-24,"Lombardia",-5,-2,-49,275,10,21369,13869,NA,229,NA,21369,NA
2020-09-24,"Marche",1,-1,14,3,0,1512,890,NA,17,NA,1512,NA
2020-09-24,"Molise",0,0,1,3,0,323,320,NA,4,NA,323,NA
2020-09-24,"Bolzano",0,0,9,11,0,1542,736,NA,20,NA,1542,NA
2020-09-24,"Trento",1,0,-12,34,0,1612,421,NA,23,NA,1612,NA
2020-09-24,"Piemonte",2,1,41,59,1,6366,3548,NA,104,NA,6366,NA
2020-09-24,"Puglia",3,0,38,29,3,4123,2610,NA,73,NA,4123,NA
2020-09-24,"Sardegna",12,-3,8,46,3,2325,1946,NA,66,NA,2325,NA
2020-09-24,"Sicilia",7,0,42,75,1,5169,3121,NA,125,NA,5169,NA
2020-09-24,"Toscana",-2,0,104,54,0,7710,4962,NA,156,NA,7710,NA
2020-09-24,"Umbria",0,0,7,22,0,1692,1066,NA,29,NA,1692,NA
2020-09-24,"Valle d'Aosta",-1,0,-1,5,0,255,144,NA,3,NA,255,NA
2020-09-24,"Veneto",5,1,111,129,2,15459,5178,NA,248,NA,15459,NA
2020-09-25,"Abruzzo",8,1,38,4,0,1626,1011,NA,51,NA,1626,NA
2020-09-25,"Basilicata",0,0,9,4,0,850,850,NA,13,NA,850,NA
2020-09-25,"Calabria",3,-1,6,2,0,1908,1908,NA,10,NA,1908,NA
2020-09-25,"Campania",11,2,88,150,2,7579,6973,NA,253,NA,7579,NA
2020-09-25,"Emilia Romagna",-3,-2,29,97,1,10040,4122,NA,122,NA,10040,NA
2020-09-25,"Friuli V.G.",-4,0,10,31,0,3899,1260,NA,37,NA,3899,NA
2020-09-25,"Lazio",19,1,124,84,2,11026,9333,NA,230,NA,11026,NA
2020-09-25,"Liguria",-8,-1,81,0,1,2753,1367,NA,73,NA,2753,NA
2020-09-25,"Lombardia",-3,-1,127,152,2,20431,12857,NA,277,NA,20431,NA
2020-09-25,"Marche",-3,-1,25,11,1,1547,887,NA,33,NA,1547,NA
2020-09-25,"Molise",0,0,0,5,0,494,481,NA,5,NA,494,NA
2020-09-25,"Bolzano",0,0,29,23,0,2698,1082,NA,52,NA,2698,NA
2020-09-25,"Trento",-1,0,0,24,0,2155,875,NA,23,NA,2155,NA
2020-09-25,"Piemonte",-2,0,42,79,1,6284,2907,NA,120,NA,6284,NA
2020-09-25,"Puglia",1,0,45,43,1,3299,2507,NA,90,NA,3299,NA
2020-09-25,"Sardegna",0,1,21,35,0,1956,1637,NA,57,NA,1956,NA
2020-09-25,"Sicilia",-2,-3,74,36,2,5330,3270,NA,107,NA,5330,NA
2020-09-25,"Toscana",-8,0,113,31,3,7245,4688,NA,139,NA,7245,NA
2020-09-25,"Umbria",2,0,8,13,0,1861,1048,NA,23,NA,1861,NA
2020-09-25,"Valle d'Aosta",0,0,-1,2,0,100,62,NA,1,NA,100,NA
2020-09-25,"Veneto",-4,2,66,128,4,14188,4884,NA,196,NA,14188,NA
2020-09-26,"Abruzzo",-4,0,8,12,0,1696,847,NA,16,NA,1696,NA
2020-09-26,"Basilicata",1,0,23,1,0,830,830,NA,25,NA,830,NA
2020-09-26,"Calabria",-2,-1,8,8,2,1764,1764,NA,15,NA,1764,NA
2020-09-26,"Campania",-57,2,278,50,1,6104,5243,NA,274,NA,6104,NA
2020-09-26,"Emilia Romagna",11,-1,56,33,0,10107,4748,NA,99,NA,10107,NA
2020-09-26,"Friuli V.G.",1,0,4,49,0,4475,1429,NA,54,NA,4475,NA
2020-09-26,"Lazio",28,-1,149,41,2,9791,7250,NA,219,NA,9791,NA
2020-09-26,"Liguria",-9,2,18,84,2,3016,1565,NA,97,NA,3016,NA
2020-09-26,"Lombardia",12,0,-96,336,4,19137,12279,NA,256,NA,19137,NA
2020-09-26,"Marche",1,0,19,6,0,1578,933,NA,26,NA,1578,NA
2020-09-26,"Molise",1,0,1,3,0,373,366,NA,5,NA,373,NA
2020-09-26,"Bolzano",6,-1,21,3,0,1479,696,NA,29,NA,1479,NA
2020-09-26,"Trento",1,0,14,36,0,2116,989,NA,51,NA,2116,NA
2020-09-26,"Piemonte",1,1,59,45,1,5417,3386,NA,107,NA,5417,NA
2020-09-26,"Puglia",-5,1,32,20,3,3514,2793,NA,51,NA,3514,NA
2020-09-26,"Sardegna",-3,-1,56,11,0,1904,1567,NA,63,NA,1904,NA
2020-09-26,"Sicilia",20,0,33,57,0,5558,4234,NA,110,NA,5558,NA
2020-09-26,"Toscana",-3,0,69,43,1,6953,4391,NA,110,NA,6953,NA
2020-09-26,"Umbria",2,0,13,20,0,2008,1085,NA,35,NA,2008,NA
2020-09-26,"Valle d'Aosta",0,0,11,0,0,152,110,NA,11,NA,152,NA
2020-09-26,"Veneto",7,2,87,119,1,16415,5520,NA,216,NA,16415,NA
2020-09-27,"Abruzzo",-4,0,45,5,1,2188,1280,NA,47,NA,2188,NA
2020-09-27,"Basilicata",-1,0,38,9,1,519,519,NA,47,NA,519,NA
2020-09-27,"Calabria",5,0,26,0,0,1870,1870,NA,31,NA,1870,NA
2020-09-27,"Campania",75,1,33,136,0,5539,4349,NA,245,NA,5539,NA
2020-09-27,"Emilia Romagna",1,-2,-34,130,1,9295,3737,NA,96,NA,9295,NA
2020-09-27,"Friuli V.G.",0,0,2,25,1,2344,1096,NA,28,NA,2344,NA
2020-09-27,"Lazio",19,3,120,38,1,8851,6851,NA,181,NA,8851,NA
2020-09-27,"Liguria",1,3,-3,44,0,1908,892,NA,45,NA,1908,NA
2020-09-27,"Lombardia",-10,1,159,61,5,16567,10657,NA,216,NA,16567,NA
2020-09-27,"Marche",-3,0,22,5,0,1599,921,NA,24,NA,1599,NA
2020-09-27,"Molise",-2,0,8,0,1,139,144,NA,7,NA,139,NA
2020-09-27,"Bolzano",0,0,7,15,0,2242,684,NA,22,NA,2242,NA
2020-09-27,"Trento",-2,0,37,7,0,1542,691,NA,42,NA,1542,NA
2020-09-27,"Piemonte",2,0,68,61,1,4274,3044,NA,132,NA,4274,NA
2020-09-27,"Puglia",7,1,59,9,0,2683,1682,NA,76,NA,2683,NA
2020-09-27,"Sardegna",1,0,127,10,1,2485,2018,NA,139,NA,2485,NA
2020-09-27,"Sicilia",13,1,62,29,2,4202,3008,NA,107,NA,4202,NA
2020-09-27,"Toscana",-2,-1,83,21,0,7541,5121,NA,101,NA,7541,NA
2020-09-27,"Umbria",-1,0,2,20,0,2065,1353,NA,21,NA,2065,NA
2020-09-27,"Valle d'Aosta",0,0,0,0,0,178,129,NA,0,NA,178,NA
2020-09-27,"Veneto",1,0,57,99,2,9683,3691,NA,159,NA,9683,NA
2020-09-28,"Abruzzo",4,-1,-8,8,1,189,127,NA,4,NA,189,NA
2020-09-28,"Basilicata",0,0,7,0,0,186,186,NA,7,NA,186,NA
2020-09-28,"Calabria",1,0,1,3,0,975,975,NA,5,NA,975,NA
2020-09-28,"Campania",12,0,138,144,1,5592,2576,NA,295,NA,5592,NA
2020-09-28,"Emilia Romagna",0,0,3,82,0,5095,2630,NA,85,NA,5095,NA
2020-09-28,"Friuli V.G.",0,0,1,1,0,700,343,NA,2,NA,700,NA
2020-09-28,"Lazio",30,3,79,96,3,7906,6673,NA,211,NA,7906,NA
2020-09-28,"Liguria",8,2,22,76,1,1975,1006,NA,109,NA,1975,NA
2020-09-28,"Lombardia",4,0,93,20,2,7933,4852,NA,119,NA,7933,NA
2020-09-28,"Marche",5,2,-5,3,0,382,217,NA,5,NA,382,NA
2020-09-28,"Molise",2,0,-6,8,0,714,702,NA,4,NA,714,NA
2020-09-28,"Bolzano",0,0,13,12,0,1000,404,NA,25,NA,1000,NA
2020-09-28,"Trento",-1,0,18,2,1,208,113,NA,20,NA,208,NA
2020-09-28,"Piemonte",14,2,35,43,0,3086,1802,NA,94,NA,3086,NA
2020-09-28,"Puglia",4,3,8,73,2,1456,1720,NA,90,NA,1456,NA
2020-09-28,"Sardegna",-1,-1,7,31,1,1335,1174,NA,37,NA,1335,NA
2020-09-28,"Sicilia",26,1,57,17,1,2414,1490,NA,102,NA,2414,NA
2020-09-28,"Toscana",11,-1,-24,96,3,4396,2860,NA,85,NA,4396,NA
2020-09-28,"Umbria",5,0,2,4,0,601,328,NA,11,NA,601,NA
2020-09-28,"Valle d'Aosta",0,0,-1,2,0,103,62,NA,1,NA,103,NA
2020-09-28,"Veneto",7,0,124,52,0,4863,2105,NA,183,NA,4863,NA
2020-09-29,"Abruzzo",-2,0,10,3,2,1088,607,NA,13,NA,1088,NA
2020-09-29,"Basilicata",0,0,3,3,0,941,941,NA,6,NA,941,NA
2020-09-29,"Calabria",-2,0,0,12,0,1387,1387,NA,10,NA,1387,NA
2020-09-29,"Campania",5,5,215,59,2,6335,4721,NA,286,NA,6335,NA
2020-09-29,"Emilia Romagna",3,-1,23,70,2,10580,4571,NA,97,NA,10580,NA
2020-09-29,"Friuli V.G.",3,0,0,25,0,2976,987,NA,28,NA,2976,NA
2020-09-29,"Lazio",34,4,90,88,3,9370,7270,NA,219,NA,9370,NA
2020-09-29,"Liguria",-2,-2,-48,138,3,2584,1320,NA,89,NA,2584,NA
2020-09-29,"Lombardia",9,2,-246,435,3,13791,9958,NA,203,NA,13791,NA
2020-09-29,"Marche",1,-1,19,7,0,1540,859,NA,26,NA,1540,NA
2020-09-29,"Molise",1,0,-3,3,0,119,119,NA,1,NA,119,NA
2020-09-29,"Bolzano",2,0,4,2,0,984,486,NA,8,NA,984,NA
2020-09-29,"Trento",0,0,-28,41,0,1110,455,NA,13,NA,1110,NA
2020-09-29,"Piemonte",13,0,35,50,2,6660,2698,NA,100,NA,6660,NA
2020-09-29,"Puglia",-4,-1,19,62,0,4222,2906,NA,76,NA,4222,NA
2020-09-29,"Sardegna",-7,2,67,19,1,1686,1498,NA,82,NA,1686,NA
2020-09-29,"Sicilia",-1,1,44,118,1,6115,4158,NA,163,NA,6115,NA
2020-09-29,"Toscana",4,-2,-27,77,4,4731,3009,NA,56,NA,4731,NA
2020-09-29,"Umbria",1,0,11,11,0,2633,1305,NA,23,NA,2633,NA
2020-09-29,"Valle d'Aosta",1,0,3,4,0,161,91,NA,8,NA,161,NA
2020-09-29,"Veneto",12,0,38,89,1,11172,4272,NA,140,NA,11172,NA
2020-09-30,"Abruzzo",0,1,15,6,0,1778,1013,NA,22,NA,1778,NA
2020-09-30,"Basilicata",-2,1,32,1,0,883,883,NA,32,NA,883,NA
2020-09-30,"Calabria",-1,0,12,7,0,1897,1897,NA,18,NA,1897,NA
2020-09-30,"Campania",-3,4,147,139,0,5584,4962,NA,287,NA,5584,NA
2020-09-30,"Emilia Romagna",1,0,-58,158,0,9938,4312,NA,101,NA,9938,NA
2020-09-30,"Friuli V.G.",-2,0,-4,34,0,3542,1220,NA,28,NA,3542,NA
2020-09-30,"Lazio",-15,2,112,106,5,10343,8123,NA,210,NA,10343,NA
2020-09-30,"Liguria",0,0,21,29,1,3204,1642,NA,51,NA,3204,NA
2020-09-30,"Lombardia",-9,1,-31,236,4,18804,11730,NA,201,NA,18804,NA
2020-09-30,"Marche",2,-1,13,9,0,1615,788,NA,23,NA,1615,NA
2020-09-30,"Molise",-1,-1,0,8,0,518,504,NA,6,NA,518,NA
2020-09-30,"Bolzano",0,0,-5,22,0,1797,699,NA,17,NA,1797,NA
2020-09-30,"Trento",3,0,-23,57,0,2420,1015,NA,37,NA,2420,NA
2020-09-30,"Piemonte",3,0,109,57,1,6604,3622,NA,170,NA,6604,NA
2020-09-30,"Puglia",8,-3,78,13,3,4577,3016,NA,99,NA,4577,NA
2020-09-30,"Sardegna",-1,0,31,18,3,3127,2188,NA,51,NA,3127,NA
2020-09-30,"Sicilia",8,3,68,90,1,6645,3811,NA,170,NA,6645,NA
2020-09-30,"Toscana",0,2,32,86,0,7703,4906,NA,120,NA,7703,NA
2020-09-30,"Umbria",0,0,17,29,0,1940,1046,NA,46,NA,1940,NA
2020-09-30,"Valle d'Aosta",2,0,4,0,0,200,146,NA,6,NA,200,NA
2020-09-30,"Veneto",6,0,55,93,1,12445,4837,NA,155,NA,12445,NA
2020-10-01,"Abruzzo",0,0,28,2,0,1992,1236,NA,30,NA,1992,NA
2020-10-01,"Basilicata",0,0,31,2,0,939,939,NA,33,NA,939,NA
2020-10-01,"Calabria",-1,0,-17,35,0,1972,1972,NA,17,NA,1972,NA
2020-10-01,"Campania",7,-1,277,107,0,8311,7475,NA,390,NA,8311,NA
2020-10-01,"Emilia Romagna",1,0,0,102,0,8418,3281,NA,103,NA,8418,NA
2020-10-01,"Friuli V.G.",1,-2,42,16,0,4312,1753,NA,57,NA,4312,NA
2020-10-01,"Lazio",7,2,186,65,5,11373,8145,NA,265,NA,11373,NA
2020-10-01,"Liguria",9,-1,24,75,4,3597,1713,NA,111,NA,3597,NA
2020-10-01,"Lombardia",-8,1,114,212,5,24691,16044,NA,324,NA,24691,NA
2020-10-01,"Marche",-4,4,18,10,0,2137,1046,NA,28,NA,2137,NA
2020-10-01,"Molise",0,0,1,0,0,245,243,NA,1,NA,245,NA
2020-10-01,"Bolzano",0,0,21,8,0,1734,920,NA,29,NA,1734,NA
2020-10-01,"Trento",1,0,26,21,0,1883,630,NA,48,NA,1883,NA
2020-10-01,"Piemonte",7,0,56,46,1,5073,1270,NA,110,NA,5073,NA
2020-10-01,"Puglia",-1,3,89,22,1,4152,2779,NA,114,NA,4152,NA
2020-10-01,"Sardegna",9,1,65,20,1,2058,1797,NA,96,NA,2058,NA
2020-10-01,"Sicilia",6,1,63,85,1,6637,3861,NA,156,NA,6637,NA
2020-10-01,"Toscana",9,0,57,77,1,8253,5205,NA,144,NA,8253,NA
2020-10-01,"Umbria",-1,0,26,21,0,1931,1115,NA,46,NA,1931,NA
2020-10-01,"Valle d'Aosta",1,0,-7,7,0,254,140,NA,1,NA,254,NA
2020-10-01,"Veneto",7,3,223,207,5,18274,6269,NA,445,NA,18274,NA
2020-10-02,"Abruzzo",6,1,22,20,0,2408,1343,NA,49,NA,2408,NA
2020-10-02,"Basilicata",0,0,7,8,1,933,933,NA,16,NA,933,NA
2020-10-02,"Calabria",2,-1,0,17,0,1742,1742,NA,18,NA,1742,NA
2020-10-02,"Campania",18,1,330,42,1,8482,6152,NA,392,NA,8482,NA
2020-10-02,"Emilia Romagna",-5,-3,31,140,0,13054,6348,NA,163,NA,13054,NA
2020-10-02,"Friuli V.G.",-2,-2,38,30,2,4683,1850,NA,66,NA,4683,NA
2020-10-02,"Lazio",12,0,192,55,5,11952,9584,NA,264,NA,11952,NA
2020-10-02,"Liguria",9,2,47,82,0,3619,1905,NA,140,NA,3619,NA
2020-10-02,"Lombardia",4,4,-9,304,4,19842,12270,NA,307,NA,19842,NA
2020-10-02,"Marche",1,-2,32,11,0,2119,1183,NA,42,NA,2119,NA
2020-10-02,"Molise",1,0,-4,7,0,472,466,NA,4,NA,472,NA
2020-10-02,"Bolzano",0,0,5,16,0,1749,762,NA,21,NA,1749,NA
2020-10-02,"Trento",1,0,-8,46,0,1731,729,NA,39,NA,1731,NA
2020-10-02,"Piemonte",14,1,138,65,1,6549,2776,NA,219,NA,6549,NA
2020-10-02,"Puglia",6,-1,51,15,1,3949,2462,NA,72,NA,3949,NA
2020-10-02,"Sardegna",-4,1,21,42,0,1876,1611,NA,60,NA,1876,NA
2020-10-02,"Sicilia",-4,1,115,26,2,5552,3806,NA,140,NA,5552,NA
2020-10-02,"Toscana",-3,2,164,60,0,8873,5842,NA,223,NA,8873,NA
2020-10-02,"Umbria",1,1,46,14,0,1925,1042,NA,62,NA,1925,NA
2020-10-02,"Valle d'Aosta",1,0,7,3,0,154,113,NA,11,NA,154,NA
2020-10-02,"Veneto",-13,-2,77,123,6,18637,8810,NA,191,NA,18637,NA
2020-10-03,"Abruzzo",8,0,16,18,0,2102,1119,NA,42,NA,2102,NA
2020-10-03,"Basilicata",4,0,38,4,3,1039,1429,NA,49,NA,1039,NA
2020-10-03,"Calabria",2,1,17,4,0,1902,1902,NA,24,NA,1902,NA
2020-10-03,"Campania",-5,1,301,103,1,7498,5641,NA,401,NA,7498,NA
2020-10-03,"Emilia Romagna",-1,0,114,52,1,9867,3628,NA,166,NA,9867,NA
2020-10-03,"Friuli V.G.",-1,3,33,16,0,3900,1361,NA,51,NA,3900,NA
2020-10-03,"Lazio",33,-2,147,78,5,13349,10051,NA,261,NA,13349,NA
2020-10-03,"Liguria",6,-2,27,130,1,4202,2199,NA,162,NA,4202,NA
2020-10-03,"Lombardia",-9,3,2,392,5,18860,12096,NA,393,NA,18860,NA
2020-10-03,"Marche",-2,2,52,6,1,2059,1321,NA,59,NA,2059,NA
2020-10-03,"Molise",-2,0,-1,2,1,463,445,NA,0,NA,463,NA
2020-10-03,"Bolzano",0,0,17,7,0,1368,702,NA,24,NA,1368,NA
2020-10-03,"Trento",0,0,31,31,0,2136,650,NA,62,NA,2136,NA
2020-10-03,"Piemonte",-3,-1,221,62,0,6560,3609,NA,279,NA,6560,NA
2020-10-03,"Puglia",3,-1,96,12,1,3918,2644,NA,111,NA,3918,NA
2020-10-03,"Sardegna",7,0,25,30,0,2069,1709,NA,62,NA,2069,NA
2020-10-03,"Sicilia",19,-1,105,56,3,6638,3906,NA,182,NA,6638,NA
2020-10-03,"Toscana",-4,0,163,37,1,8839,5778,NA,197,NA,8839,NA
2020-10-03,"Umbria",2,1,21,18,0,2139,1179,NA,42,NA,2139,NA
2020-10-03,"Valle d'Aosta",-1,0,-1,2,0,133,98,NA,0,NA,133,NA
2020-10-03,"Veneto",7,-1,79,187,4,19891,8165,NA,276,NA,19891,NA
2020-10-04,"Abruzzo",4,0,29,4,0,2342,1238,NA,37,NA,2342,NA
2020-10-04,"Basilicata",0,0,3,11,0,800,398,NA,14,NA,800,NA
2020-10-04,"Calabria",0,0,17,1,1,1796,1796,NA,19,NA,1796,NA
2020-10-04,"Campania",16,1,341,54,0,7250,5764,NA,412,NA,7250,NA
2020-10-04,"Emilia Romagna",12,0,152,14,1,7058,4465,NA,179,NA,7058,NA
2020-10-04,"Friuli V.G.",1,0,22,27,0,2368,1230,NA,50,NA,2368,NA
2020-10-04,"Lazio",26,1,181,30,6,11737,9039,NA,244,NA,11737,NA
2020-10-04,"Liguria",0,2,15,103,1,2385,1252,NA,121,NA,2385,NA
2020-10-04,"Lombardia",3,-3,199,113,2,14795,9566,NA,314,NA,14795,NA
2020-10-04,"Marche",1,0,44,13,1,1862,1122,NA,59,NA,1862,NA
2020-10-04,"Molise",-1,0,14,2,0,497,494,NA,15,NA,497,NA
2020-10-04,"Bolzano",0,0,12,20,0,1106,490,NA,32,NA,1106,NA
2020-10-04,"Trento",1,0,10,23,0,1524,574,NA,34,NA,1524,NA
2020-10-04,"Piemonte",2,1,90,79,1,5004,3964,NA,173,NA,5004,NA
2020-10-04,"Puglia",5,1,130,15,0,3486,1663,NA,151,NA,3486,NA
2020-10-04,"Sardegna",1,-1,93,17,1,1783,1522,NA,111,NA,1783,NA
2020-10-04,"Sicilia",7,4,65,7,2,3498,2357,NA,85,NA,3498,NA
2020-10-04,"Toscana",0,2,170,16,0,8305,5734,NA,188,NA,8305,NA
2020-10-04,"Umbria",1,-1,61,10,1,2126,1170,NA,72,NA,2126,NA
2020-10-04,"Valle d'Aosta",-1,0,7,1,0,175,112,NA,7,NA,175,NA
2020-10-04,"Veneto",4,-1,120,137,1,12817,5416,NA,261,NA,12817,NA
2020-10-05,"Abruzzo",2,1,19,7,1,1244,734,NA,30,NA,1244,NA
2020-10-05,"Basilicata",15,0,-2,1,0,138,140,NA,14,NA,138,NA
2020-10-05,"Calabria",1,0,7,15,0,1360,1360,NA,23,NA,1360,NA
2020-10-05,"Campania",13,2,294,121,1,4867,3461,NA,431,NA,4867,NA
2020-10-05,"Emilia Romagna",1,0,91,74,1,5008,2059,NA,167,NA,5008,NA
2020-10-05,"Friuli V.G.",5,0,12,4,0,1152,542,NA,21,NA,1152,NA
2020-10-05,"Lazio",27,0,182,34,5,11402,9099,NA,248,NA,11402,NA
2020-10-05,"Liguria",13,1,16,77,0,1594,813,NA,107,NA,1594,NA
2020-10-05,"Lombardia",9,2,160,78,2,8075,4873,NA,251,NA,8075,NA
2020-10-05,"Marche",4,0,9,9,0,712,449,NA,22,NA,712,NA
2020-10-05,"Molise",1,0,-5,6,0,200,199,NA,2,NA,200,NA
2020-10-05,"Bolzano",-7,0,18,6,0,829,321,NA,17,NA,829,NA
2020-10-05,"Trento",0,0,21,28,0,1204,436,NA,49,NA,1204,NA
2020-10-05,"Piemonte",57,2,-6,75,1,3902,870,NA,129,NA,3902,NA
2020-10-05,"Puglia",8,1,50,23,1,1417,1721,NA,83,NA,1417,NA
2020-10-05,"Sardegna",2,-1,46,41,0,1622,1337,NA,88,NA,1622,NA
2020-10-05,"Sicilia",32,4,75,15,2,2656,1682,NA,128,NA,2656,NA
2020-10-05,"Toscana",13,6,84,80,2,5314,3659,NA,185,NA,5314,NA
